distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
GH,"GOKALS LABOREX LIMITED",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
GH,"GOKALS LABOREX LIMITED",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
GH,"GOKALS LABOREX LIMITED",,"FLAGYL 500MG TAB BL14 X EX",663985,155
GH,"GOKALS LABOREX LIMITED",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
GH,"GOKALS LABOREX LIMITED",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
GH,"GOKALS LABOREX LIMITED",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
GH,"GOKALS LABOREX LIMITED",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
GH,"GOKALS LABOREX LIMITED",,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
GH,"GOKALS LABOREX LIMITED",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
GH,"GOKALS LABOREX LIMITED",,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
GH,"GOKALS LABOREX LIMITED",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
GH,"GOKALS LABOREX LIMITED",,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
GH,"GOKALS LABOREX LIMITED",,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
GH,"GOKALS LABOREX LIMITED",,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
GH,"GOKALS LABOREX LIMITED",,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
GH,"GOKALS LABOREX LIMITED",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
GH,"GOKALS LABOREX LIMITED",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
GH,"GOKALS LABOREX LIMITED",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
GH,"GOKALS LABOREX LIMITED",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
GH,"GOKALS LABOREX LIMITED",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
GH,"GOKALS LABOREX LIMITED",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
GH,"GOKALS LABOREX LIMITED",,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
GH,"GOKALS LABOREX LIMITED",,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
GH,"GOKALS LABOREX LIMITED",,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
GH,"GOKALS LABOREX LIMITED",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
GH,"GOKALS LABOREX LIMITED",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
GH,"GOKALS LABOREX LIMITED",,"LACTACYD 120ML LIQSO BT1 XD",671563,180
GH,"GOKALS LABOREX LIMITED",,"LACTACYD 200ML LIQSO BT1 XD",671568,181
GH,"GOKALS LABOREX LIMITED",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
GH,"GOKALS LABOREX LIMITED",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
GH,"GOKALS LABOREX LIMITED",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
GH,"GOKALS LABOREX LIMITED",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
GH,"GOKALS LABOREX LIMITED",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
GH,"GOKALS LABOREX LIMITED",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
GH,"GOKALS LABOREX LIMITED",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
GH,"GOKALS LABOREX LIMITED",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
GH,"GOKALS LABOREX LIMITED",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
GH,"GOKALS LABOREX LIMITED",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
GH,"GOKALS LABOREX LIMITED",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
GH,"GOKALS LABOREX LIMITED",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
GH,"GOKALS LABOREX LIMITED",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
GH,"GOKALS LABOREX LIMITED",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
GH,"GOKALS LABOREX LIMITED",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
GH,"GOKALS LABOREX LIMITED",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
GH,"GOKALS LABOREX LIMITED",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
GH,"GOKALS LABOREX LIMITED",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
GH,"GOKALS LABOREX LIMITED",,"ARTANE 5MG TAB BL20 FR",665401,203
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
GH,"GOKALS LABOREX LIMITED",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
GH,"GOKALS LABOREX LIMITED",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
GH,"GOKALS LABOREX LIMITED",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
GH,"GOKALS LABOREX LIMITED",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
GH,"GOKALS LABOREX LIMITED",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
GH,"GOKALS LABOREX LIMITED",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
GH,"GOKALS LABOREX LIMITED",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
GH,"GOKALS LABOREX LIMITED",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
GH,"GOKALS LABOREX LIMITED",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
GH,"GOKALS LABOREX LIMITED",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
GH,"GOKALS LABOREX LIMITED",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
GH,"GOKALS LABOREX LIMITED",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
GH,"GOKALS LABOREX LIMITED",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
GH,"GOKALS LABOREX LIMITED",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
GH,"GOKALS LABOREX LIMITED",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
GH,"GOKALS LABOREX LIMITED",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
GH,"GOKALS LABOREX LIMITED",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
GH,"GOKALS LABOREX LIMITED",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
GH,"GOKALS LABOREX LIMITED",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
GH,"GOKALS LABOREX LIMITED",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
GH,"GOKALS LABOREX LIMITED",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
GH,"GOKALS LABOREX LIMITED",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
GH,"GOKALS LABOREX LIMITED",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
GH,"GOKALS LABOREX LIMITED",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
GH,"GOKALS LABOREX LIMITED",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
GH,"GOKALS LABOREX LIMITED",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
GH,"GOKALS LABOREX LIMITED",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
GH,"GOKALS LABOREX LIMITED",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
GH,"GOKALS LABOREX LIMITED",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
GH,"GOKALS LABOREX LIMITED",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
GH,"GOKALS LABOREX LIMITED",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
GH,"GOKALS LABOREX LIMITED",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
GH,"GOKALS LABOREX LIMITED",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
GH,"GOKALS LABOREX LIMITED",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
GH,"GOKALS LABOREX LIMITED",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
GH,"GOKALS LABOREX LIMITED",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
GH,"GOKALS LABOREX LIMITED",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
GH,"GOKALS LABOREX LIMITED",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
GH,"GOKALS LABOREX LIMITED",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
GH,"GOKALS LABOREX LIMITED",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
GH,"GOKALS LABOREX LIMITED",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
GH,"GOKALS LABOREX LIMITED",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
GH,"GOKALS LABOREX LIMITED",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
GH,"GOKALS LABOREX LIMITED",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
GH,"GOKALS LABOREX LIMITED",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
GH,"GOKALS LABOREX LIMITED",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
GH,"GOKALS LABOREX LIMITED",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
GH,"GOKALS LABOREX LIMITED",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
GH,"GOKALS LABOREX LIMITED",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
GH,"GOKALS LABOREX LIMITED",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
GH,"GOKALS LABOREX LIMITED",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
GH,"GOKALS LABOREX LIMITED",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
GH,"GOKALS LABOREX LIMITED",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
GH,"GOKALS LABOREX LIMITED",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
GH,"GOKALS LABOREX LIMITED",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
GH,"GOKALS LABOREX LIMITED",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
GH,"GOKALS LABOREX LIMITED",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
GH,"GOKALS LABOREX LIMITED",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
GH,"GOKALS LABOREX LIMITED",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
GH,"GOKALS LABOREX LIMITED",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
GH,"GOKALS LABOREX LIMITED",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
GH,"GOKALS LABOREX LIMITED",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
GH,"GOKALS LABOREX LIMITED",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
GH,"GOKALS LABOREX LIMITED",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
GH,"GOKALS LABOREX LIMITED",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
GH,"GOKALS LABOREX LIMITED",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
GH,"GOKALS LABOREX LIMITED",,"ARTANE 2MG TAB BL2X25 FR",663419,273
GH,"GOKALS LABOREX LIMITED",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
MG,OPHAM,,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
MG,OPHAM,,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
MG,OPHAM,,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
MG,OPHAM,,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
MG,OPHAM,,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
MG,OPHAM,,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
MG,OPHAM,,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
MG,OPHAM,,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
MG,OPHAM,,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
MG,OPHAM,,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
MG,OPHAM,,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
MG,OPHAM,,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
MG,OPHAM,,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
MG,OPHAM,,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
MG,OPHAM,,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
MG,OPHAM,,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
MG,OPHAM,,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
MG,OPHAM,,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
MG,OPHAM,,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
MG,OPHAM,,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
MG,OPHAM,,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
MG,OPHAM,,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
MG,OPHAM,,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
MG,OPHAM,,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
MG,OPHAM,,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
MG,OPHAM,,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
MG,OPHAM,,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
MG,OPHAM,,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
MG,OPHAM,,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
MG,OPHAM,,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
MG,OPHAM,,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
MG,OPHAM,,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
MG,OPHAM,,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
MG,OPHAM,,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
MG,OPHAM,,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
MG,OPHAM,,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
MG,OPHAM,,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
MG,OPHAM,,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
MG,OPHAM,,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
MG,OPHAM,,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
MG,OPHAM,,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
MG,OPHAM,,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
MG,OPHAM,,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
MG,OPHAM,,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
MG,OPHAM,,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
MG,OPHAM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
MG,OPHAM,,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
MG,OPHAM,,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
MG,OPHAM,,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
MG,OPHAM,,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
MG,OPHAM,,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
MG,OPHAM,,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
MG,OPHAM,,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
MG,OPHAM,,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
MG,OPHAM,,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
MG,OPHAM,,"EXACYL 500MG TAB BL20 S3 XE",541078,56
MG,OPHAM,,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
MG,OPHAM,,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
MG,OPHAM,,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
MG,OPHAM,,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
MG,OPHAM,,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
MG,OPHAM,,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
MG,OPHAM,,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
MG,OPHAM,,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
MG,OPHAM,,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
MG,OPHAM,,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
MG,OPHAM,,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
MG,OPHAM,,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
MG,OPHAM,,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
MG,OPHAM,,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
MG,OPHAM,,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
MG,OPHAM,,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
MG,OPHAM,,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
MG,OPHAM,,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
MG,OPHAM,,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
MG,OPHAM,,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
MG,OPHAM,,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
MG,OPHAM,,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
MG,OPHAM,,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
MG,OPHAM,,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
MG,OPHAM,,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
MG,OPHAM,,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
MG,OPHAM,,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
MG,OPHAM,,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
MG,OPHAM,,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
MG,OPHAM,,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
MG,OPHAM,,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
MG,OPHAM,,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
MG,OPHAM,,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
MG,OPHAM,,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
MG,OPHAM,,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
MG,OPHAM,,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
MG,OPHAM,,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
MG,OPHAM,,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
MG,OPHAM,,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
MG,OPHAM,,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
MG,OPHAM,,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
MG,OPHAM,,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
MG,OPHAM,,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
MG,OPHAM,,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
MG,OPHAM,,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
MG,OPHAM,,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
MG,OPHAM,,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
MG,OPHAM,,"PROFENID 100MG INJPO VL50 H FR",172136,104
MG,OPHAM,,"PROFENID 100MG TABCO BL3X10 XD",671609,105
MG,OPHAM,,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
MG,OPHAM,,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
MG,OPHAM,,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
MG,OPHAM,,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
MG,OPHAM,,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
MG,OPHAM,,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
MG,OPHAM,,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
MG,OPHAM,,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
MG,OPHAM,,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
MG,OPHAM,,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
MG,OPHAM,,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
MG,OPHAM,,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
MG,OPHAM,,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
MG,OPHAM,,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
MG,OPHAM,,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
MG,OPHAM,,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
MG,OPHAM,,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
MG,OPHAM,,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
MG,OPHAM,,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
MG,OPHAM,,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
MG,OPHAM,,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
MG,OPHAM,,"THIOBACTIN 500MG TAB BL24 EX",671639,127
MG,OPHAM,,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
MG,OPHAM,,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
MG,OPHAM,,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
MG,OPHAM,,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
MG,OPHAM,,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
MG,OPHAM,,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
MG,OPHAM,,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
MG,OPHAM,,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
MG,OPHAM,,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
MG,OPHAM,,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
MG,OPHAM,,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
MG,OPHAM,,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
MG,OPHAM,,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
MG,OPHAM,,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
MG,OPHAM,,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
MG,OPHAM,,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
MG,OPHAM,,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
MG,OPHAM,,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
MG,OPHAM,,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
MG,OPHAM,,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
MG,OPHAM,,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
MG,OPHAM,,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
MG,OPHAM,,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
MG,OPHAM,,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
MG,OPHAM,,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
MG,OPHAM,,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
MG,OPHAM,,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
MG,OPHAM,,"FLAGYL 500MG TAB BL14 X EX",663985,155
MG,OPHAM,,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
MG,OPHAM,,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
MG,OPHAM,,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
MG,OPHAM,,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
MG,OPHAM,,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
MG,OPHAM,,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
MG,OPHAM,,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
MG,OPHAM,,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
