distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
"LABOREX CONGO",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
"LABOREX CONGO",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
"LABOREX CONGO",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
"LABOREX CONGO",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
"LABOREX CONGO",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
"LABOREX CONGO",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
"LABOREX CONGO",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
"LABOREX CONGO",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
"LABOREX CONGO",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
"LABOREX CONGO",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
"LABOREX CONGO",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
"LABOREX CONGO",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
"LABOREX CONGO",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
"LABOREX CONGO",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
"LABOREX CONGO",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
"LABOREX CONGO",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
"LABOREX CONGO",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
"LABOREX CONGO",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
"LABOREX CONGO",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
"LABOREX CONGO",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
"LABOREX CONGO",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
"LABOREX CONGO",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
"LABOREX CONGO",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
"LABOREX CONGO",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
"LABOREX CONGO",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
"LABOREX CONGO",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
"LABOREX CONGO",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
"LABOREX CONGO",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
"LABOREX CONGO",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
"LABOREX CONGO",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
"LABOREX CONGO",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
"LABOREX CONGO",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
"LABOREX CONGO",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
"LABOREX CONGO",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
"LABOREX CONGO",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
"LABOREX CONGO",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
"LABOREX CONGO",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
"LABOREX CONGO",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
"LABOREX CONGO",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
"LABOREX CONGO",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
"LABOREX CONGO",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
"LABOREX CONGO",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
"LABOREX CONGO",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
"LABOREX CONGO",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
"LABOREX CONGO",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
"LABOREX CONGO",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
"LABOREX CONGO",,"ARTANE 2MG TAB BL2X25 FR",663419,273
"LABOREX CONGO",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
"UBIPHARM MADAGASCAR SA",,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
"UBIPHARM MADAGASCAR SA",,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
"UBIPHARM MADAGASCAR SA",,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
"UBIPHARM MADAGASCAR SA",,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
"UBIPHARM MADAGASCAR SA",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
"UBIPHARM MADAGASCAR SA",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
"UBIPHARM MADAGASCAR SA",,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
"UBIPHARM MADAGASCAR SA",,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
"UBIPHARM MADAGASCAR SA",,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
"UBIPHARM MADAGASCAR SA",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
"UBIPHARM MADAGASCAR SA",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
"UBIPHARM MADAGASCAR SA",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
"UBIPHARM MADAGASCAR SA",,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
"UBIPHARM MADAGASCAR SA",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
"UBIPHARM MADAGASCAR SA",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
"UBIPHARM MADAGASCAR SA",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
"UBIPHARM MADAGASCAR SA",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
"UBIPHARM MADAGASCAR SA",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
"UBIPHARM MADAGASCAR SA",,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
"UBIPHARM MADAGASCAR SA",,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
"UBIPHARM MADAGASCAR SA",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
"UBIPHARM MADAGASCAR SA",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
"UBIPHARM MADAGASCAR SA",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
"UBIPHARM MADAGASCAR SA",,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
"UBIPHARM MADAGASCAR SA",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
"UBIPHARM MADAGASCAR SA",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
"UBIPHARM MADAGASCAR SA",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
"UBIPHARM MADAGASCAR SA",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
"UBIPHARM MADAGASCAR SA",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
"UBIPHARM MADAGASCAR SA",,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
"UBIPHARM MADAGASCAR SA",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
"UBIPHARM MADAGASCAR SA",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
"UBIPHARM MADAGASCAR SA",,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
"UBIPHARM MADAGASCAR SA",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
"UBIPHARM MADAGASCAR SA",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
"UBIPHARM MADAGASCAR SA",,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
"UBIPHARM MADAGASCAR SA",,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
"UBIPHARM MADAGASCAR SA",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
"UBIPHARM MADAGASCAR SA",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
"UBIPHARM MADAGASCAR SA",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
"UBIPHARM MADAGASCAR SA",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
"UBIPHARM MADAGASCAR SA",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
"UBIPHARM MADAGASCAR SA",,"EXACYL 500MG TAB BL20 S3 XE",541078,56
"UBIPHARM MADAGASCAR SA",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
"UBIPHARM MADAGASCAR SA",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
"UBIPHARM MADAGASCAR SA",,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
"UBIPHARM MADAGASCAR SA",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
"UBIPHARM MADAGASCAR SA",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
"UBIPHARM MADAGASCAR SA",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
"UBIPHARM MADAGASCAR SA",,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
"UBIPHARM MADAGASCAR SA",,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
"UBIPHARM MADAGASCAR SA",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
"UBIPHARM MADAGASCAR SA",,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
"UBIPHARM MADAGASCAR SA",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
"UBIPHARM MADAGASCAR SA",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
"UBIPHARM MADAGASCAR SA",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
"UBIPHARM MADAGASCAR SA",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
"UBIPHARM MADAGASCAR SA",,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
"UBIPHARM MADAGASCAR SA",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
"UBIPHARM MADAGASCAR SA",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
"UBIPHARM MADAGASCAR SA",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
"UBIPHARM MADAGASCAR SA",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
"UBIPHARM MADAGASCAR SA",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
"UBIPHARM MADAGASCAR SA",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
"UBIPHARM MADAGASCAR SA",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
"UBIPHARM MADAGASCAR SA",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
"UBIPHARM MADAGASCAR SA",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
"UBIPHARM MADAGASCAR SA",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
"UBIPHARM MADAGASCAR SA",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
"UBIPHARM MADAGASCAR SA",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
"UBIPHARM MADAGASCAR SA",,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
"UBIPHARM MADAGASCAR SA",,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
"UBIPHARM MADAGASCAR SA",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
"UBIPHARM MADAGASCAR SA",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
"UBIPHARM MADAGASCAR SA",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
"UBIPHARM MADAGASCAR SA",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
"UBIPHARM MADAGASCAR SA",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
"UBIPHARM MADAGASCAR SA",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
"UBIPHARM MADAGASCAR SA",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
"UBIPHARM MADAGASCAR SA",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
"UBIPHARM MADAGASCAR SA",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
"UBIPHARM MADAGASCAR SA",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
"UBIPHARM MADAGASCAR SA",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
"UBIPHARM MADAGASCAR SA",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
"UBIPHARM MADAGASCAR SA",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
"UBIPHARM MADAGASCAR SA",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
"UBIPHARM MADAGASCAR SA",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
"UBIPHARM MADAGASCAR SA",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
"UBIPHARM MADAGASCAR SA",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
"UBIPHARM MADAGASCAR SA",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
"UBIPHARM MADAGASCAR SA",,"PROFENID 100MG INJPO VL50 H FR",172136,104
"UBIPHARM MADAGASCAR SA",,"PROFENID 100MG TABCO BL3X10 XD",671609,105
"UBIPHARM MADAGASCAR SA",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
"UBIPHARM MADAGASCAR SA",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
"UBIPHARM MADAGASCAR SA",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
"UBIPHARM MADAGASCAR SA",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
"UBIPHARM MADAGASCAR SA",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
"UBIPHARM MADAGASCAR SA",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
"UBIPHARM MADAGASCAR SA",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
"UBIPHARM MADAGASCAR SA",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
"UBIPHARM MADAGASCAR SA",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
"UBIPHARM MADAGASCAR SA",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
"UBIPHARM MADAGASCAR SA",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
"UBIPHARM MADAGASCAR SA",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
"UBIPHARM MADAGASCAR SA",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
"UBIPHARM MADAGASCAR SA",,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
"UBIPHARM MADAGASCAR SA",,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
"UBIPHARM MADAGASCAR SA",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
"UBIPHARM MADAGASCAR SA",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
"UBIPHARM MADAGASCAR SA",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
"UBIPHARM MADAGASCAR SA",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
"UBIPHARM MADAGASCAR SA",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
"UBIPHARM MADAGASCAR SA",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
"UBIPHARM MADAGASCAR SA",,"THIOBACTIN 500MG TAB BL24 EX",671639,127
"UBIPHARM MADAGASCAR SA",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
"UBIPHARM MADAGASCAR SA",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
"UBIPHARM MADAGASCAR SA",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
"UBIPHARM MADAGASCAR SA",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
"UBIPHARM MADAGASCAR SA",,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
"UBIPHARM MADAGASCAR SA",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
"UBIPHARM MADAGASCAR SA",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
"UBIPHARM MADAGASCAR SA",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
"UBIPHARM MADAGASCAR SA",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
"UBIPHARM MADAGASCAR SA",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
"UBIPHARM MADAGASCAR SA",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
"UBIPHARM MADAGASCAR SA",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
"UBIPHARM MADAGASCAR SA",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
"UBIPHARM MADAGASCAR SA",,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
"UBIPHARM MADAGASCAR SA",,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
"UBIPHARM MADAGASCAR SA",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
"UBIPHARM MADAGASCAR SA",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
"UBIPHARM MADAGASCAR SA",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
"UBIPHARM MADAGASCAR SA",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
"UBIPHARM MADAGASCAR SA",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
"UBIPHARM MADAGASCAR SA",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
"UBIPHARM MADAGASCAR SA",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
"UBIPHARM MADAGASCAR SA",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
"UBIPHARM MADAGASCAR SA",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
"UBIPHARM MADAGASCAR SA",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
"UBIPHARM MADAGASCAR SA",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
"UBIPHARM MADAGASCAR SA",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
"UBIPHARM MADAGASCAR SA",,"FLAGYL 500MG TAB BL14 X EX",663985,155
"UBIPHARM MADAGASCAR SA",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
"UBIPHARM MADAGASCAR SA",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
"UBIPHARM MADAGASCAR SA",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
"UBIPHARM MADAGASCAR SA",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
"UBIPHARM MADAGASCAR SA",,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
"UBIPHARM MADAGASCAR SA",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
"UBIPHARM MADAGASCAR SA",,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
"UBIPHARM MADAGASCAR SA",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
"UBIPHARM MADAGASCAR SA",,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
"UBIPHARM MADAGASCAR SA",,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
"UBIPHARM MADAGASCAR SA",,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
"UBIPHARM MADAGASCAR SA",,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
"UBIPHARM MADAGASCAR SA",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
"UBIPHARM MADAGASCAR SA",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
"UBIPHARM MADAGASCAR SA",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
"UBIPHARM MADAGASCAR SA",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
"UBIPHARM MADAGASCAR SA",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
"UBIPHARM MADAGASCAR SA",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
"UBIPHARM MADAGASCAR SA",,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
"UBIPHARM MADAGASCAR SA",,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
"UBIPHARM MADAGASCAR SA",,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
"UBIPHARM MADAGASCAR SA",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
"UBIPHARM MADAGASCAR SA",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
"UBIPHARM MADAGASCAR SA",,"LACTACYD 120ML LIQSO BT1 XD",671563,180
"UBIPHARM MADAGASCAR SA",,"LACTACYD 200ML LIQSO BT1 XD",671568,181
"UBIPHARM MADAGASCAR SA",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
"UBIPHARM MADAGASCAR SA",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
"UBIPHARM MADAGASCAR SA",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
"UBIPHARM MADAGASCAR SA",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
"UBIPHARM MADAGASCAR SA",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
"UBIPHARM MADAGASCAR SA",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
"UBIPHARM MADAGASCAR SA",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
"UBIPHARM MADAGASCAR SA",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
"UBIPHARM MADAGASCAR SA",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
"UBIPHARM MADAGASCAR SA",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
"UBIPHARM MADAGASCAR SA",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
"UBIPHARM MADAGASCAR SA",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
"UBIPHARM MADAGASCAR SA",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
"UBIPHARM MADAGASCAR SA",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
"UBIPHARM MADAGASCAR SA",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
"UBIPHARM MADAGASCAR SA",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
"UBIPHARM MADAGASCAR SA",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
"UBIPHARM MADAGASCAR SA",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
"UBIPHARM MADAGASCAR SA",,"ARTANE 5MG TAB BL20 FR",665401,203
"UBIPHARM MADAGASCAR SA",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
"UBIPHARM MADAGASCAR SA",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
"UBIPHARM MADAGASCAR SA",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
"UBIPHARM MADAGASCAR SA",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
"UBIPHARM MADAGASCAR SA",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
"UBIPHARM MADAGASCAR SA",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
"UBIPHARM MADAGASCAR SA",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
"UBIPHARM MADAGASCAR SA",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
"UBIPHARM MADAGASCAR SA",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
"UBIPHARM MADAGASCAR SA",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
"UBIPHARM MADAGASCAR SA",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
"UBIPHARM MADAGASCAR SA",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
"UBIPHARM MADAGASCAR SA",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
"UBIPHARM MADAGASCAR SA",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
"UBIPHARM MADAGASCAR SA",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
