distributor,distributor_product_name,sanofi_product_name,sanofi_product_id
"AFRICA LAB",,"AMAREL 2MG TAB BL2X15 M36 XE",2
"AFRICA LAB",,"AMAREL 3MG TAB BL2X15 M36 XE",3
"AFRICA LAB",,"AMAREL 4MG TAB BL2X15 M36 XD",4
"AFRICA LAB",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",5
"AFRICA LAB",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",6
"AFRICA LAB",,"AMITRON 3G/60ML POWD BT1 M36 EX",7
"AFRICA LAB",,"AMITRON 500MG CAPEM BL12 M36 EX",8
"AFRICA LAB",,"AMITRON 500MG CAPEM BL50X10 M36 EX",9
"AFRICA LAB",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",10
"AFRICA LAB",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",11
"AFRICA LAB",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",12
"AFRICA LAB",,"ASPEGIC 1G POWD SC20 SAF M30 XD",13
"AFRICA LAB",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",14
"AFRICA LAB",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",15
"AFRICA LAB",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",16
"AFRICA LAB",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",17
"AFRICA LAB",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",18
"AFRICA LAB",,"CLOMID 50MG TAB BL10 NDSI M36 XE",19
"AFRICA LAB",,"CLOMID 50MG TAB BL5 NDSI M36 XE",20
"AFRICA LAB",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",21
"AFRICA LAB",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",22
"AFRICA LAB",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",23
"AFRICA LAB",,"CORDARONE 200MG TAB BL2X15 M24 XD",24
"AFRICA LAB",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",25
"AFRICA LAB",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",26
"AFRICA LAB",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",27
"AFRICA LAB",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",28
"AFRICA LAB",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",29
"AFRICA LAB",,"DAONIL 5MG TAB BL20 SWI M24 XE",30
"AFRICA LAB",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",31
"AFRICA LAB",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",32
"AFRICA LAB",,"DEPAKINE 500MG TABEC TB40 M36 XD",33
"AFRICA LAB",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",34
"AFRICA LAB",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",35
"AFRICA LAB",,"DITROPAN 5MG TAB BL2X30 M36 XD",36
"AFRICA LAB",,"DOGMATIL 50MG CAP BL30 M36 XE",37
"AFRICA LAB",,"DOLIPRANE 100MG POWD SC12 NDSI XD",38
"AFRICA LAB",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",39
"AFRICA LAB",,"DOLIPRANE 150MG POWD SC12 NDSI XD",40
"AFRICA LAB",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",41
"AFRICA LAB",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",42
"AFRICA LAB",,"DOLIPRANE 200MG POWD SC12 NDSI XD",43
"AFRICA LAB",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",44
"AFRICA LAB",,"DOLIPRANE 300MG POWD SC12 NDSI XD",45
"AFRICA LAB",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",46
"AFRICA LAB",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",47
"AFRICA LAB",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",48
"AFRICA LAB",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",49
"AFRICA LAB",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",50
"AFRICA LAB",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",51
"AFRICA LAB",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",52
"AFRICA LAB",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",53
"AFRICA LAB",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",54
"AFRICA LAB",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",55
"AFRICA LAB",,"EXACYL 500MG TAB BL20 S3 XE",56
"AFRICA LAB",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",57
"AFRICA LAB",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",58
"AFRICA LAB",,"FLAGYL 500MG/+ INJ BG25 H FR",59
"AFRICA LAB",,"FLAGYL 125MG/5ML SUSP BT1 XD",60
"AFRICA LAB",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",61
"AFRICA LAB",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",62
"AFRICA LAB",,"FLEMING 1G-200MG INJPO VL5 M24 EX",63
"AFRICA LAB",,"FLEMING 3G/+ POWD BT1 M24 EX",64
"AFRICA LAB",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",65
"AFRICA LAB",,"FLEMING 6G/+ POWD BT1 M24 EX",66
"AFRICA LAB",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",67
"AFRICA LAB",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",68
"AFRICA LAB",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",69
"AFRICA LAB",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",70
"AFRICA LAB",,"LASILIX 20MG/2ML INJ AM1 XE",71
"AFRICA LAB",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",72
"AFRICA LAB",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",73
"AFRICA LAB",,"LASILIX RETARD 60MG CAP TB30 M24 XE",74
"AFRICA LAB",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",75
"AFRICA LAB",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",76
"AFRICA LAB",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",77
"AFRICA LAB",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",78
"AFRICA LAB",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",79
"AFRICA LAB",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",80
"AFRICA LAB",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",81
"AFRICA LAB",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",82
"AFRICA LAB",,"NORZOL 400-600MG TABCO BL10 M36 EX",83
"AFRICA LAB",,"NO-SPA 40MG/2ML INJ AM25 XD",84
"AFRICA LAB",,"NO-SPA 40MG/2ML INJ AM5 XD",85
"AFRICA LAB",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",86
"AFRICA LAB",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",87
"AFRICA LAB",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",88
"AFRICA LAB",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",89
"AFRICA LAB",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",90
"AFRICA LAB",,"NOVALGIN 50MG/100ML SYR BT1 EX",91
"AFRICA LAB",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",92
"AFRICA LAB",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",93
"AFRICA LAB",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",94
"AFRICA LAB",,"ORELOX 100MG TABCO BL10 SWI M36 XD",95
"AFRICA LAB",,"ORELOX 200MG TABCO BL2X5 M36 XD",96
"AFRICA LAB",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",97
"AFRICA LAB",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",98
"AFRICA LAB",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",99
"AFRICA LAB",,"OROKEN 200MG TABCO BL8 S4 M24 XD",100
"AFRICA LAB",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",101
"AFRICA LAB",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",102
"AFRICA LAB",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",103
"AFRICA LAB",,"PROFENID 100MG INJPO VL50 H FR",104
"AFRICA LAB",,"PROFENID 100MG TABCO BL3X10 XD",105
"AFRICA LAB",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",106
"AFRICA LAB",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",107
"AFRICA LAB",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",108
"AFRICA LAB",,"QUINIMAX 125MG TABCO BT18 M36 XE",109
"AFRICA LAB",,"QUINIMAX 500MG TABCO BT9 M36 XE",110
"AFRICA LAB",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",111
"AFRICA LAB",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",112
"AFRICA LAB",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",113
"AFRICA LAB",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",114
"AFRICA LAB",,"RISORDAN 20MG TABCO BL3X20 M36 FR",115
"AFRICA LAB",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",116
"AFRICA LAB",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",117
"AFRICA LAB",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",118
"AFRICA LAB",,"RULID 150MG TABCO BL10 SWI M36 XD",119
"AFRICA LAB",,"STILNOX 10MG TABCO BL20 S4 M48 XD",120
"AFRICA LAB",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",121
"AFRICA LAB",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",122
"AFRICA LAB",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",123
"AFRICA LAB",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",124
"AFRICA LAB",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",125
"AFRICA LAB",,"THIOBACTIN 3G/60ML SUSP BT1 EX",126
"AFRICA LAB",,"THIOBACTIN 500MG TAB BL24 EX",127
"AFRICA LAB",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",128
"AFRICA LAB",,"TRANXENE 10MG CAP BL3X10 M36 XE",129
"AFRICA LAB",,"TRANXENE 5MG CAP BL3X10 M36 XE",130
"AFRICA LAB",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",131
"AFRICA LAB",,"TRIATEC 1.25MG TAB BL2X15 XD",132
"AFRICA LAB",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",133
"AFRICA LAB",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",134
"AFRICA LAB",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",135
"AFRICA LAB",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",136
"AFRICA LAB",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",137
"AFRICA LAB",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",138
"AFRICA LAB",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",139
"AFRICA LAB",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",140
"AFRICA LAB",,"XATRAL 10MG TABCR BL30 S4 M36 XD",141
"AFRICA LAB",,"ZEBEN 400MG TAB BL1 M48 EX",142
"AFRICA LAB",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",143
"AFRICA LAB",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",144
"AFRICA LAB",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",145
"AFRICA LAB",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",146
"AFRICA LAB",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",147
"AFRICA LAB",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",148
"AFRICA LAB",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",149
"AFRICA LAB",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",150
"AFRICA LAB",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",151
"AFRICA LAB",,"DOLIPRANETABS 1G TAB BL2X4 EX",152
"AFRICA LAB",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",153
"AFRICA LAB",,"FLAGYL 250MG TAB BL2X10 X EX",154
"AFRICA LAB",,"FLAGYL 500MG TAB BL14 X EX",155
"AFRICA LAB",,"GARDENAL 100MG TAB BL2X10 X EX",156
"AFRICA LAB",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",157
"AFRICA LAB",,"QUINIMAX 500MG/4ML INJ AM25 X EX",158
"AFRICA LAB",,"QUINIMAX 250MG/2ML INJ AM25 X EX",159
"AFRICA LAB",,"QUINIMAX 500MG/4ML INJ AM3 X EX",160
"AFRICA LAB",,"PROFENID 150MG/+ SYR BT1 X EX",161
"AFRICA LAB",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",162
"AFRICA LAB",,"FLAGYL 500MG TABCO BL2X7 M36 XD",163
"AFRICA LAB",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",164
"AFRICA LAB",,"APROVASC 150-10MG TAB BL4X7 M36 XD",165
"AFRICA LAB",,"APROVASC 150-5MG TAB BL4X7 M36 XD",166
"AFRICA LAB",,"APROVASC 300-10MG TAB BL4X7 M36 XD",167
"AFRICA LAB",,"APROVASC 300-5MG TAB BL4X7 M36 XD",168
"AFRICA LAB",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",169
"AFRICA LAB",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",170
"AFRICA LAB",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",171
"AFRICA LAB",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",172
"AFRICA LAB",,"PLAVIX 75MG TABCO BL2X14 M36 XE",173
"AFRICA LAB",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",174
"AFRICA LAB",,"XATRAL 10MG TABCR BL30 M36 XD",175
"AFRICA LAB",,"GARDENAL 50MG TAB BL3X10 X EX",176
"AFRICA LAB",,"CORDARONE 200MG TAB BL2X15 M36 XD",177
"AFRICA LAB",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",178
"AFRICA LAB",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",179
"AFRICA LAB",,"LACTACYD 120ML LIQSO BT1 XD",180
"AFRICA LAB",,"LACTACYD 200ML LIQSO BT1 XD",181
"AFRICA LAB",,"OMIZEC 20MG CAP BL4X7 H EX",182
"AFRICA LAB",,"BIOFERON 200ML SYR BT1 M30 H EX",183
"AFRICA LAB",,"IBEX 200MG+ CAP BL2X12 H EX",184
"AFRICA LAB",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",185
"AFRICA LAB",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",186
"AFRICA LAB",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",187
"AFRICA LAB",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",188
"AFRICA LAB",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",189
"AFRICA LAB",,"STILNOX 10MG TABCO BL14 S4 M48 XD",190
"AFRICA LAB",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",191
"AFRICA LAB",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",192
"AFRICA LAB",,"AMEDIN 10MG TAB BL2X14 M36 MG",193
"AFRICA LAB",,"AMEDIN 5MG TAB BL2X14 M36 UG",194
"AFRICA LAB",,"AXACEF 250MG TABCO BL10 M36 MG",195
"AFRICA LAB",,"AXACEF 500MG TABCO BL10 M36 MG",196
"AFRICA LAB",,"DYMOL 50-500MG TABEC BL10 M36 MG",197
"AFRICA LAB",,"ZOXON 1G INJPO VL100 M36 MG",198
"AFRICA LAB",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",199
"AFRICA LAB",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",200
"AFRICA LAB",,"ELOXATINE 100MG/20ML INJ VL1 H FR",201
"AFRICA LAB",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",202
"AFRICA LAB",,"ARTANE 5MG TAB BL20 FR",203
"AFRICA LAB",,"DOLIPRANE 1G TAB BL2X4 M24 XD",204
"AFRICA LAB",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",205
"AFRICA LAB",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",206
"AFRICA LAB",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",207
"AFRICA LAB",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",208
"AFRICA LAB",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",209
"AFRICA LAB",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",210
"AFRICA LAB",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",211
"AFRICA LAB",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",212
"AFRICA LAB",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",213
"AFRICA LAB",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",214
"AFRICA LAB",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",215
"AFRICA LAB",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",216
"AFRICA LAB",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",217
"AFRICA LAB",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",218
"AFRICA LAB",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",219
"AFRICA LAB",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",220
"AFRICA LAB",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",221
"AFRICA LAB",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",222
"AFRICA LAB",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",223
"AFRICA LAB",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",224
"AFRICA LAB",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",225
"AFRICA LAB",,"ZOXON 1G INJPO VL1+AM1 M36 KE",226
"AFRICA LAB",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",227
"AFRICA LAB",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",228
"AFRICA LAB",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",229
"AFRICA LAB",,"FLAGYL 500MG/+ LIQ BT1 ZA",230
"AFRICA LAB",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",231
"AFRICA LAB",,"BOX HISTIACIL NF 150ML JBE ADU",232
"AFRICA LAB",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",233
"AFRICA LAB",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",234
"AFRICA LAB",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",235
"AFRICA LAB",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",236
"AFRICA LAB",,"LASIX 20MG/2ML INJ AM5 XE",237
"AFRICA LAB",,"LASIX 40MG TAB BL2X10 M36 XE",238
"AFRICA LAB",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",239
"AFRICA LAB",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",240
"AFRICA LAB",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",241
"AFRICA LAB",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",242
"AFRICA LAB",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",243
"AFRICA LAB",,"MAALOX 84G/+ SUSP BT1 XE",244
"AFRICA LAB",,"AMARYL 1MG TAB BL3X10 M36 ZA",245
"AFRICA LAB",,"AMARYL 2MG TAB BL3X10 M36 ZA",246
"AFRICA LAB",,"AMARYL 4MG TAB BL3X10 M36 ZA",247
"AFRICA LAB",,"FLAGYL 400MG TAB BT100 M24 ZA",248
"AFRICA LAB",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",249
"AFRICA LAB",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",250
"AFRICA LAB",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",251
"AFRICA LAB",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",252
"AFRICA LAB",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",253
"AFRICA LAB",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",254
"AFRICA LAB",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",255
"AFRICA LAB",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",256
"AFRICA LAB",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",257
"AFRICA LAB",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",258
"AFRICA LAB",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",259
"AFRICA LAB",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",260
"AFRICA LAB",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",261
"AFRICA LAB",,"DOLIPRANE 1G SUP BL2X4 FR",262
"AFRICA LAB",,"DOLIPRANE 1G POWD SC8 NF FR",263
"AFRICA LAB",,"DOLIPRANE 500MG TAB BL2X8 XD",264
"AFRICA LAB",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",265
"AFRICA LAB",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",266
"AFRICA LAB",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",267
"AFRICA LAB",,"PROFEMIGR 150MG TAB BL10 M60 FR",268
"AFRICA LAB",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",269
"AFRICA LAB",,"SURMONTIL 25MG TAB BL5X10 M36 XD",270
"AFRICA LAB",,"TELFAST 180MG TABCO BL15 S4 M36 XE",271
"AFRICA LAB",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",272
"AFRICA LAB",,"ARTANE 2MG TAB BL2X25 FR",273
"AFRICA LAB",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",274
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMAREL 1MG TAB BL2X15 M36 XE",1
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMAREL 2MG TAB BL2X15 M36 XE",2
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMAREL 3MG TAB BL2X15 M36 XE",3
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMAREL 4MG TAB BL2X15 M36 XD",4
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",5
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",6
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMITRON 3G/60ML POWD BT1 M36 EX",7
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMITRON 500MG CAPEM BL12 M36 EX",8
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"AMITRON 500MG CAPEM BL50X10 M36 EX",9
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",10
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",11
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",12
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"ASPEGIC 1G POWD SC20 SAF M30 XD",13
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",14
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",15
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",16
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",17
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",18
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CLOMID 50MG TAB BL10 NDSI M36 XE",19
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CLOMID 50MG TAB BL5 NDSI M36 XE",20
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",21
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",22
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",23
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CORDARONE 200MG TAB BL2X15 M24 XD",24
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",25
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",26
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",27
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",28
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",29
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DAONIL 5MG TAB BL20 SWI M24 XE",30
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",31
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",32
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DEPAKINE 500MG TABEC TB40 M36 XD",33
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",34
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",35
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DITROPAN 5MG TAB BL2X30 M36 XD",36
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DOGMATIL 50MG CAP BL30 M36 XE",37
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DOLIPRANE 100MG POWD SC12 NDSI XD",38
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",39
"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DOLIPRANE 150MG POWD SC12 NDSI XD",40
