country,product_gmid,unified_price,resale_price,tender_price,supply_price,Product Promotion
SN,627329,0.85,0.86, -     ,0.817,Yes
SN,627332,0.93,0.94, -     ,0.893,Yes
SN,627328,0.85,0.86, -     ,0.817,Yes
SN,624480,0.87,0.9, -     ,0.855,Yes
SN,627314,0.93,0.94, -     ,0.893,Yes
SN,627327,0.85,0.86, -     ,0.817,Yes
SN,626997,0.92,0.94, -     ,0.893,Yes
SN,627326,0.85,0.86, -     ,0.817,Yes
SN,292037,0.94,1.05, -     ,0.9975,Yes
SN,626630,1,1.05, -     ,0.9975,Yes
SN,627330,0.83,0.86, -     ,0.817,Yes
SN,624479,0.89,0.91, -     ,0.8645,Yes
SN,626998,1.25,1.22, -     ,1.159,Yes
SN,627160,1.8,1.72, -     ,1.634,Yes
SN,407073,394,411.61, -     ,391.0295,Yes
SN,592593,2.28,2.3, -     ,2.185,Yes
SN,671538,2.27,2.43, -     ,2.3085,Yes
SN,541078,3.56,3.88, -     ,3.686,Yes
SN,67933,53.93,57.17, -     ,54.3115,Yes
SN,678014,1.73,1.79, -     ,1.7005,Yes
SN,642941,1.75,1.84, -     ,1.748,Yes
SN,476956,4.32,4.55, -     ,4.3225,Yes
SN,476963,6.5,6.25, -     ,5.9375,Yes
SN,476955,1.76,1.85, -     ,1.7575,Yes
SN,476957,2.85,3, -     ,2.85,Yes
SN,665371,1.12,0.74, -     ,0.703,Yes
SN,285368,2.74,2.87, -     ,2.7265,Yes
SN,698115,0.81,0.85, -     ,0.8075,Yes
SN,684820,34.85,36.68, -     ,34.846,Yes
SN,625681,2.32,1.77, -     ,1.6815,Yes
SN,518938,0.76,0.48, -     ,0.456,Yes
SN,311168,1.9,1.98, -     ,1.881,Yes
SN,293665,2.51,3.06, -     ,2.907,Yes
SN,306216,4.24,4.47, -     ,4.2465,Yes
SN,306217,6.11,6.28, -     ,5.966,Yes
SN,306218,8.12,8.34, -     ,7.923,Yes
SN,306219,9.34,9.6, -     ,9.12,Yes
SN,239907,1.31,1.4, -     ,1.33,Yes
SN,292174,2.31,2.38, -     ,2.261,Yes
SN,436433,1.49,1.15, -     ,1.0925,Yes
SN,224948,1.45,1.51, -     ,1.4345,Yes
SN,214082,1.89,1.93, -     ,1.8335,Yes
SN,346666,1.81,1.85, -     ,1.7575,Yes
SN,245296,2.54,2.61, -     ,2.4795,Yes
SN,355496,3.31,3.48, -     ,3.306,Yes
SN,592685,2.44,2.04, -     ,1.938,Yes
SN,592684,1.23,1.02, -     ,0.969,Yes
SN,289137,4.49,4.93, -     ,4.6835,Yes
SN,289138,1.02,1.07, -     ,1.0165,Yes
SN,287552,4.76,4.93, -     ,4.6835,Yes
SN,287550,1.25,1.3, -     ,1.235,Yes
SN,287553,2.46,2.6, -     ,2.47,Yes
SN,609071,1.24,1.08, -     ,1.026,Yes
SN,671597,1.55,1.41, -     ,1.3395,Yes
SN,264980,4.65,4.07, -     ,3.8665,Yes
SN,311122,2.29,1.27, -     ,1.2065,Yes
SN,298689,6.18,6.49, -     ,6.1655,Yes
SN,374872,7.1,7.5, -     ,7.125,Yes
SN,298691,7.4,7.53, -     ,7.1535,Yes
SN,298693,4.41,4.31, -     ,4.0945,Yes
SN,628390,6.7,7.1, -     ,6.745,Yes
SN,628389,6.87,6.71, -     ,6.3745,Yes
SN,628391,3.34,3.48, -     ,3.306,Yes
SN,222428,16.83,13.86, -     ,13.167,Yes
SN,639164,1.85,2.1, -     ,1.995,Yes
SN,540717,1.35,1.25, -     ,1.1875,Yes
SN,172136,33.55,35.37, -     ,33.6015,Yes
SN,639608,1.51,1.71, -     ,1.6245,Yes
SN,624622,3.85,3.81, -     ,3.6195,Yes
SN,571696,13,12.52, -     ,11.894,Yes
SN,187750,2.67,2.81, -     ,2.6695,Yes
SN,187747,4.11,4.41, -     ,4.1895,Yes
SN,477825,2.31,2.21, -     ,2.0995,Yes
SN,479387,1.44,1.52, -     ,1.444,Yes
SN,479530,1.63,1.67, -     ,1.5865,Yes
SN,323470,2.6,2.74, -     ,2.603,Yes
SN,323473,1.23,0.92, -     ,0.874,Yes
SN,355560,3.14,3.15, -     ,2.9925,Yes
SN,624773,5.45,5.74, -     ,5.453,Yes
SN,624774,3.48,3.51, -     ,3.3345,Yes
SN,298698,6.52,6.86, -     ,6.517,Yes
SN,636827,2.61,2.32, -     ,2.204,Yes
SN,298711,3.26,3.43, -     ,3.2585,Yes
SN,39171,12.35,10.2, -     ,9.69,Yes
SN,310637,8.78,7.75, -     ,7.3625,Yes
SN,413689,45.8,35, -     ,33.25,Yes
SN,414074,106.4,87, -     ,82.65,Yes
SN,671637,2.97,2.84, -     ,2.698,Yes
SN,671639,6.17,6.49, -     ,6.1655,Yes
SN,489540,1.54,1.62, -     ,1.539,Yes
SN,489541,0.93,0.98, -     ,0.931,Yes
SN,666655,13.3,14, -     ,13.3,Yes
SN,679231,6.65,7, -     ,6.65,Yes
SN,666654,8.08,8.5, -     ,8.075,Yes
SN,666653,11.64,12.25, -     ,11.6375,Yes
SN,627667,6.18,6.5, -     ,6.175,Yes
SN,627060,6.65,7, -     ,6.65,Yes
SN,627062,5.72,6, -     ,5.7,Yes
SN,627061,3.81,4, -     ,3.8,Yes
SN,168279,5.38,5.7, -     ,5.415,Yes
SN,612011,17.79,18.63, -     ,17.6985,Yes
SN,545747,18.42,18.38, -     ,17.461,Yes
SN,475875,19.16,22, -     ,20.9,Yes
SN,665401,1.33,1.4, -     ,1.33,Yes
SN,662889,3.91,4.12, -     ,3.914,Yes
SN,650739,0.77,0.88, -     ,0.836,Yes
SN,663982,0.77,0.88, -     ,0.836,Yes
SN,663988,0.9,0.95, -     ,0.9025,Yes
SN,650737,0.82,0.86, -     ,0.817,Yes
SN,663983,0.82,0.86, -     ,0.817,Yes
SN,663984,1.88,2.17, -     ,2.0615,Yes
SN,663985,1.53,1.7, -     ,1.615,Yes
SN,663986,1.15,0.76, -     ,0.722,Yes
SN,663987,0.7,0.47, -     ,0.4465,Yes
SN,663996,15.93,17.51, -     ,16.6345,Yes
SN,663998,2.43,2.52, -     ,2.394,Yes
SN,663992,2.02,1.96, -     ,1.862,Yes
SN,476714,0.55,0.6, -     ,0.57,Yes
SN,639628,6.01,6.31, -     ,5.9945,Yes
SN,671212,1.53,1.7, -     ,1.615,Yes
SC,475652,0.76,3.58, -     ,3.401,N
SC,554510,7.4,9.28, -     ,8.816,N
SC,664051,2.37,1.75, -     ,1.6625,N
SC,245298,4.18,4.4, -     ,4.18,N
SC,671563,1.89,2.21, -     ,2.0995,N
SC,671568,2.33,2.94, -     ,2.793,N
SC,694156,12.88,17.54, -     ,16.663,N
SC,627595,6.25,7.79, -     ,7.4005,N
SC,627597,8.93,13.15, -     ,12.4925,N
SC,627062,5.72,6.97, -     ,6.6215,N
SC,632896,5.7,6.31, -     ,5.9945,N
SC,261608,5.7,6.31, -     ,5.9945,N
SC,307013,5.22,6.21, -     ,5.8995,N
SC,321233,4.77,6.14, -     ,5.833,N
SC,539185,13.29,12.29, -     ,11.6755,N
SC,539183,12.94,12.21, -     ,11.5995,N
SC,539181,14.94,15.26, -     ,14.497,N
SC,539182,14.03,14.42, -     ,13.699,N
SC,196680,12.75,11.16, -     ,10.602,N
SC,196681,13.52,14.44, -     ,13.718,N
SC,475987,1.84,2, -     ,1.9,N
SC,475988,3.59,3.9, -     ,3.705,N
SC,475991,1.01,1.16, -     ,1.102,N
SC,679090,1.37,1.16, -     ,1.102,N
SC,352016,1.14,1.26, -     ,1.197,N
SC,306220,4.72,5.64, -     ,5.358,N
SC,306222,7.96,9.06, -     ,8.607,N
SC,306225,11.2,12.38, -     ,11.761,N
SC,306226,16.3,18.12, -     ,17.214,N
SC,247831,12.88,12.71, -     ,12.0745,N
SC,247832,14.05,15.91, -     ,15.1145,N
SC,370351,74.76,78.7, -     ,74.765,N
SC,407096,154.67,162.81, -     ,154.6695,N
SC,528888,2.42,2.97, -     ,2.8215,N
SC,502299,8.65,9.94, -     ,9.443,N
SC,592593,2.28,3.35, -     ,3.1825,N
SC,671538,2.27,2.56, -     ,2.432,N
SC,476963,6.5,12.63, -     ,11.9985,N
SC,476009,1.17,1.29, -     ,1.2255,N
SC,477015,1.23,1.95, -     ,1.8525,N
SC,477034,1.9,2.4, -     ,2.28,N
SC,476043,3.31,2.81, -     ,2.6695,N
SC,405018,3.03,4.27, -     ,4.0565,N
SC,405039,3.06,4.44, -     ,4.218,N
SC,415360,8.2,11.88, -     ,11.286,N
SC,405069,3.08,4.58, -     ,4.351,N
SC,241634,34.3,28, -     ,26.6,N
SC,518946,2.64,2.89, -     ,2.7455,N
SC,505579,3.12,4.08, -     ,3.876,N
SC,436418,1.81,3.8, -     ,3.61,N
SC,292174,2.31,2.5, -     ,2.375,N
SC,213714,10.71,12.46, -     ,11.837,N
SC,289137,4.49,4.52, -     ,4.294,N
SC,289138,1.02,1.13, -     ,1.0735,N
SC,287552,4.76,5.18, -     ,4.921,N
SC,287550,1.25,1.37, -     ,1.3015,N
SC,287553,2.46,2.73, -     ,2.5935,N
SC,298689,6.18,7.18, -     ,6.821,N
SC,374872,7.1,8.18, -     ,7.771,N
SC,298691,7.4,9.93, -     ,9.4335,N
SC,298693,4.41,6.6, -     ,6.27,N
SC,222428,16.83,19.7, -     ,18.715,N
SC,258746,31.92,37.13, -     ,35.2735,N
SC,477825,2.31,2.84, -     ,2.698,N
SC,479387,1.44,1.68, -     ,1.596,N
SC,479530,1.63,1.89, -     ,1.7955,N
SC,323473,1.23,1.68, -     ,1.596,N
SC,312451,0.87,1.01, -     ,0.9595,N
SC,636825,2.32,2.77, -     ,2.6315,N
SC,251781,12.88,17.54, -     ,16.663,N
SC,310637,8.78,10.98, -     ,10.431,N
SC,413689,45.8,31.57, -     ,29.9915,N
SC,414074,106.4,57.77, -     ,54.8815,N
SC,612011,17.79,20.63, -     ,19.5985,N
SC,545747,18.42,21.66, -     ,20.577,N
SC,477044,0.85,2.63, -     ,2.4985,N
SC,643215,13.63,16.25, -     ,15.4375,N
SC,643216,25.37,28.29, -     ,26.8755,N
SC,642931,6.68,7.78, -     ,7.391,N
SC,641849,6.16,7.07, -     ,6.7165,N
SC,67294,1.05,1.16, -     ,1.102,N
SC,506739,2.71,2.85, -     ,2.7075,N
SC,645820,3.45,3.82, -     ,3.629,N
SC,645818,6.1,6.76, -     ,6.422,N
SC,645819,10.97,12.15, -     ,11.5425,N
SC,645817,3.66,5.34, -     ,5.073,N
SC,645815,2.28,2.53, -     ,2.4035,N
SC,615902,35.47,36.68, -     ,34.846,N
SC,615926,20.91,22.01, -     ,20.9095,N
SC,263980,30.01,28.87, -     ,27.4265,N
SC,306632,30.59,33.89, -     ,32.1955,N
SC,651969,3.52,4.5, -     ,4.275,N
SC,653312,4.81,5.06, -     ,4.807,N
SC,696080,4.58,4.82, -     ,4.579,N
SC,696079,3.75,3.95, -     ,3.7525,N
SC,652574,3.08,3.24, -     ,3.078,N
SC,654229,2.73,2.87, -     ,2.7265,N
SC,653030,6.9,7.26, -     ,6.897,N
SC,693896,1.52,1.58, -     ,1.501,N
SC,651777,2.17,2.28, -     ,2.166,N
SC,380567,27.27,36, -     ,34.2,N
SC,476714,0.55,0.42, -     ,0.399,N
SC,639628,6.01,6.95, -     ,6.6025,N
SL,261604,3.16,3.13, -     ,2.9735,N
SL,261605,5.23,5.88, -     ,5.586,N
SL,261610,9.72,10.37, -     ,9.8515,N
SL,502299,8.65,8.54, -     ,8.113,N
SL,698115,0.81,0.85, -     ,0.8075,N
SL,415360,8.2,10.75, -     ,10.2125,N
SL,241634,34.3,36.94, -     ,35.093,N
SL,250798,2.45,2.58, -     ,2.451,N
SL,289137,4.49,4.93, -     ,4.6835,N
SL,287552,4.76,4.93, -     ,4.6835,N
SL,187750,2.67,2.81, -     ,2.6695,N
SL,479530,1.63,1.67, -     ,1.5865,N
SL,323473,1.23,0.92, -     ,0.874,N
SL,251781,12.88,12, -     ,11.4,N
SL,310637,8.78,10.43, -     ,9.9085,N
SL,627595,6.25,6.58, -     ,6.251,N
SL,627597,8.93,9.4, -     ,8.93,N
SL,641849,6.16,6.1, -     ,5.795,N
SO,475652,0.76,3.58, -     ,3.401,N
SO,554510,7.4,9.28, -     ,8.816,N
SO,664051,2.37,1.75, -     ,1.6625,N
SO,245298,4.18,4.4, -     ,4.18,N
SO,671563,1.89,2.21, -     ,2.0995,N
SO,671568,2.33,2.94, -     ,2.793,N
SO,694156,12.88,17.54, -     ,16.663,N
SO,627595,6.25,7.79, -     ,7.4005,N
SO,627597,8.93,13.15, -     ,12.4925,N
SO,627062,5.72,6.97, -     ,6.6215,N
SO,632896,5.7,6.31, -     ,5.9945,N
SO,261608,5.7,6.31, -     ,5.9945,N
SO,307013,5.22,6.21, -     ,5.8995,N
SO,321233,4.77,6.14, -     ,5.833,N
SO,539185,13.29,12.29, -     ,11.6755,N
SO,539183,12.94,12.21, -     ,11.5995,N
SO,539181,14.94,15.26, -     ,14.497,N
SO,539182,14.03,14.42, -     ,13.699,N
SO,196680,12.75,11.16, -     ,10.602,N
SO,196681,13.52,14.44, -     ,13.718,N
SO,475987,1.84,2, -     ,1.9,N
SO,475988,3.59,3.9, -     ,3.705,N
SO,475991,1.01,1.16, -     ,1.102,N
SO,679090,1.37,1.16, -     ,1.102,N
SO,352016,1.14,1.26, -     ,1.197,N
SO,306220,4.72,5.64, -     ,5.358,N
SO,306222,7.96,9.06, -     ,8.607,N
SO,306225,11.2,12.38, -     ,11.761,N
SO,306226,16.3,18.12, -     ,17.214,N
SO,247831,12.88,12.71, -     ,12.0745,N
SO,247832,14.05,15.91, -     ,15.1145,N
SO,370351,74.76,78.7, -     ,74.765,N
SO,407096,154.67,162.81, -     ,154.6695,N
SO,528888,2.42,2.97, -     ,2.8215,N
SO,502299,8.65,9.94, -     ,9.443,N
SO,592593,2.28,3.35, -     ,3.1825,N
SO,671538,2.27,2.56, -     ,2.432,N
SO,476963,6.5,12.63, -     ,11.9985,N
SO,476009,1.17,1.29, -     ,1.2255,N
SO,477015,1.23,1.95, -     ,1.8525,N
SO,477034,1.9,2.4, -     ,2.28,N
SO,476043,3.31,2.81, -     ,2.6695,N
SO,405018,3.03,4.27, -     ,4.0565,N
SO,405039,3.06,4.44, -     ,4.218,N
SO,415360,8.2,11.88, -     ,11.286,N
SO,405069,3.08,4.58, -     ,4.351,N
SO,241634,34.3,28, -     ,26.6,N
SO,518946,2.64,2.89, -     ,2.7455,N
SO,505579,3.12,4.08, -     ,3.876,N
SO,436418,1.81,3.8, -     ,3.61,N
SO,292174,2.31,2.5, -     ,2.375,N
SO,213714,10.71,12.46, -     ,11.837,N
SO,289137,4.49,4.52, -     ,4.294,N
SO,289138,1.02,1.13, -     ,1.0735,N
SO,287552,4.76,5.18, -     ,4.921,N
SO,287550,1.25,1.37, -     ,1.3015,N
SO,287553,2.46,2.73, -     ,2.5935,N
SO,298689,6.18,7.18, -     ,6.821,N
SO,374872,7.1,8.18, -     ,7.771,N
SO,298691,7.4,9.93, -     ,9.4335,N
SO,298693,4.41,6.6, -     ,6.27,N
SO,222428,16.83,19.7, -     ,18.715,N
SO,258746,31.92,37.13, -     ,35.2735,N
SO,477825,2.31,2.84, -     ,2.698,N
SO,479387,1.44,1.68, -     ,1.596,N
SO,479530,1.63,1.89, -     ,1.7955,N
SO,323473,1.23,1.68, -     ,1.596,N
SO,312451,0.87,1.01, -     ,0.9595,N
SO,636825,2.32,2.77, -     ,2.6315,N
SO,251781,12.88,17.54, -     ,16.663,N
SO,310637,8.78,10.98, -     ,10.431,N
SO,413689,45.8,31.57, -     ,29.9915,N
SO,414074,106.4,57.77, -     ,54.8815,N
SO,612011,17.79,20.63, -     ,19.5985,N
SO,545747,18.42,21.66, -     ,20.577,N
SO,477044,0.85,2.63, -     ,2.4985,N
SO,643215,13.63,16.25, -     ,15.4375,N
SO,643216,25.37,28.29, -     ,26.8755,N
SO,642931,6.68,7.78, -     ,7.391,N
SO,641849,6.16,7.07, -     ,6.7165,N
SO,67294,1.05,1.16, -     ,1.102,N
SO,506739,2.71,2.85, -     ,2.7075,N
SO,645820,3.45,3.82, -     ,3.629,N
SO,645818,6.1,6.76, -     ,6.422,N
SO,645819,10.97,12.15, -     ,11.5425,N
SO,645817,3.66,5.34, -     ,5.073,N
SO,645815,2.28,2.53, -     ,2.4035,N
SO,615902,35.47,36.68, -     ,34.846,N
SO,615926,20.91,22.01, -     ,20.9095,N
SO,263980,30.01,28.87, -     ,27.4265,N
SO,306632,30.59,33.89, -     ,32.1955,N
SO,651969,3.52,4.5, -     ,4.275,N
SO,653312,4.81,5.06, -     ,4.807,N
SO,696080,4.58,4.82, -     ,4.579,N
SO,696079,3.75,3.95, -     ,3.7525,N
SO,652574,3.08,3.24, -     ,3.078,N
SO,654229,2.73,2.87, -     ,2.7265,N
SO,653030,6.9,7.26, -     ,6.897,N
SO,693896,1.52,1.58, -     ,1.501,N
SO,651777,2.17,2.28, -     ,2.166,N
SO,380567,27.27,36, -     ,34.2,N
SO,476714,0.55,0.42, -     ,0.399,N
SO,639628,6.01,6.95, -     ,6.6025,N
TZ,554510,7.4,8.84, -     ,8.398,Yes
TZ,307013,5.22,6.52, -     ,6.194,Yes
TZ,475987,1.84,1.75, -     ,1.6625,Yes
TZ,475988,3.59,3.51, -     ,3.3345,Yes
TZ,306222,7.96,8.63, -     ,8.1985,Yes
TZ,306225,11.2,11.79, -     ,11.2005,Yes
TZ,306226,16.3,17.26, -     ,16.397,Yes
TZ,245298,4.18,4.63, -     ,4.3985,Yes
TZ,502299,8.65,9.47, -     ,8.9965,Yes
TZ,664051,2.37,1.79, -     ,1.7005,Yes
TZ,476009,1.17,1.3, -     ,1.235,Yes
TZ,477015,1.23,1.56, -     ,1.482,Yes
TZ,476043,3.31,2.8, -     ,2.66,Yes
TZ,405018,3.03,4.19, -     ,3.9805,Yes
TZ,405039,3.06,4.44, -     ,4.218,Yes
TZ,415360,8.2,11.31, -     ,10.7445,Yes
TZ,405069,3.08,4.19, -     ,3.9805,Yes
TZ,241634,34.3,35.8, -     ,34.01,Yes
TZ,615902,35.47,36.68, -     ,34.846,Yes
TZ,380567,27.27,36, -     ,34.2,Yes
TZ,287552,4.76,5.2, -     ,4.94,Yes
TZ,287550,1.25,1.4, -     ,1.33,Yes
TZ,287553,2.46,2.7, -     ,2.565,Yes
TZ,298689,6.18,7.16, -     ,6.802,Yes
TZ,374872,7.1,8.21, -     ,7.7995,Yes
TZ,298691,7.4,9.89, -     ,9.3955,Yes
TZ,298693,4.41,6.63, -     ,6.2985,Yes
TZ,477825,2.31,2.7, -     ,2.565,Yes
TZ,479387,1.44,1.6, -     ,1.52,Yes
TZ,479530,1.63,1.8, -     ,1.71,Yes
TZ,323473,1.23,1.6, -     ,1.52,Yes
TZ,643216,25.37,26.94, -     ,25.593,Yes
TZ,641849,6.16,6.74, -     ,6.403,Yes
TZ,645820,3.45,3.82, -     ,3.629,Yes
TZ,645818,6.1,6.76, -     ,6.422,Yes
TZ,645819,10.97,12.15, -     ,11.5425,Yes
TZ,413689,45.8,31.57, -     ,29.9915,Yes
TZ,414074,106.4,57.77, -     ,54.8815,Yes
TD,477825,2.31,2.21, -     ,2.0995,N
TG,268012,2.91,3.06, -     ,2.907,N
TG,268013,4.36,4.59, -     ,4.3605,N
TG,268014,5.7,6, -     ,5.7,N
TG,268015,9.2,9.7, -     ,9.215,N
TG,307013,5.22,4.76, -     ,4.522,N
TG,321233,4.77,4.94, -     ,4.693,N
TG,475982,0.76,0.8, -     ,0.76,N
TG,475871,0.95,1, -     ,0.95,N
TG,475875,19.16,20, -     ,19,N
TG,539185,13.29,14.5, -     ,13.775,N
TG,539183,12.94,14, -     ,13.3,N
TG,539181,14.94,16, -     ,15.2,N
TG,539182,14.03,15, -     ,14.25,N
TG,196680,12.75,13.67, -     ,12.9865,N
TG,196681,13.52,14.4, -     ,13.68,N
TG,281498,1.02,1.04, -     ,0.988,N
TG,298801,1.96,2.03, -     ,1.9285,N
TG,281499,1.07,1.11, -     ,1.0545,N
TG,281500,1.31,1.37, -     ,1.3015,N
TG,354883,0.94,1, -     ,0.95,N
TG,475991,1.01,1.05, -     ,0.9975,N
TG,636858,2.87,3, -     ,2.85,P
TG,551042,5.46,5.64, -     ,5.358,N
TG,551043,2.71,2.85, -     ,2.7075,N
TG,247831,12.88,13.87, -     ,13.1765,N
TG,247832,14.05,14.4, -     ,13.68,N
TG,628074,1.42,1.52, -     ,1.444,N
TG,554523,7.4,7.97, -     ,7.5715,N
TG,323487,2.28,2.4, -     ,2.28,N
TG,298682,1.3,1.37, -     ,1.3015,N
TG,320343,2.91,3.07, -     ,2.9165,N
TG,320344,5.2,5.38, -     ,5.111,N
TG,305481,5.86,6.05, -     ,5.7475,N
TG,305479,1.39,1.45, -     ,1.3775,N
TG,624625,2.31,2.39, -     ,2.2705,N
TG,630763,5.83,6.2, -     ,5.89,N
TG,625765,3.66,3.89, -     ,3.6955,N
TG,630791,6.5,7.45, -     ,7.0775,N
TG,625767,3.4,3.6, -     ,3.42,N
TG,240939,5.04,5.31, -     ,5.0445,N
TG,627331,0.93,0.99, -     ,0.9405,N
TG,627329,0.85,0.9, -     ,0.855,N
TG,627332,0.93,0.99, -     ,0.9405,N
TG,627328,0.85,0.9, -     ,0.855,N
TG,624480,0.87,0.93, -     ,0.8835,N
TG,627314,0.93,0.99, -     ,0.9405,N
TG,627327,0.85,0.9, -     ,0.855,N
TG,626997,0.92,0.99, -     ,0.9405,N
TG,627326,0.85,0.9, -     ,0.855,N
TG,626630,1,1.05, -     ,0.9975,N
TG,627330,0.83,0.86, -     ,0.817,N
TG,624479,0.89,0.94, -     ,0.893,N
TG,626998,1.25,1.3, -     ,1.235,N
TG,627160,1.8,1.95, -     ,1.8525,N
TG,407073,394,411.61, -     ,391.0295,N
TG,528888,2.42,2.54, -     ,2.413,N
TG,592593,2.28,2.3, -     ,2.185,N
TG,671538,2.27,2.43, -     ,2.3085,N
TG,541078,3.56,3.73, -     ,3.5435,N
TG,224938,2.57,2.7, -     ,2.565,N
TG,664051,2.37,3.18, -     ,3.021,P
TG,67933,53.93,57.17, -     ,54.3115,P
TG,642941,1.75,1.84, -     ,1.748,P
TG,476956,4.32,4.55, -     ,4.3225,P
TG,476963,6.5,6.25, -     ,5.9375,P
TG,476955,1.76,1.85, -     ,1.7575,P
TG,476957,2.85,3, -     ,2.85,P
TG,476954,2.85,3, -     ,2.85,P
TG,665371,1.12,1.22, -     ,1.159,N
TG,285368,2.74,2.87, -     ,2.7265,N
TG,671563,1.89,1.95, -     ,1.8525,N
TG,671568,2.33,2.31, -     ,2.1945,N
TG,625681,2.32,3.51, -     ,3.3345,N
TG,311168,1.9,1.99, -     ,1.8905,N
TG,311166,1.19,1.24, -     ,1.178,N
TG,293665,2.51,2.55, -     ,2.4225,N
TG,306216,4.24,4.47, -     ,4.2465,N
TG,306217,6.11,6.28, -     ,5.966,N
TG,306218,8.12,8.34, -     ,7.923,N
TG,306219,9.34,9.6, -     ,9.12,N
TG,291024,3.78,3.18, -     ,3.021,N
TG,239907,1.31,1.33, -     ,1.2635,N
TG,292174,2.31,2.5, -     ,2.375,N
TG,436433,1.49,1.57, -     ,1.4915,N
TG,214082,1.89,1.93, -     ,1.8335,N
TG,346666,1.81,1.85, -     ,1.7575,N
TG,245296,2.54,2.61, -     ,2.4795,N
TG,592685,2.44,2.58, -     ,2.451,N
TG,592684,1.23,1.34, -     ,1.273,N
TG,289137,4.49,4.93, -     ,4.6835,N
TG,289138,1.02,1.07, -     ,1.0165,N
TG,287552,4.76,4.93, -     ,4.6835,N
TG,287550,1.25,1.3, -     ,1.235,N
TG,287553,2.46,2.6, -     ,2.47,N
TG,592705,2.68,3.02, -     ,2.869,N
TG,609071,1.24,1.31, -     ,1.2445,N
TG,671597,1.55,1.67, -     ,1.5865,N
TG,264980,4.65,8.01, -     ,7.6095,N
TG,311122,2.29,2.59, -     ,2.4605,N
TG,632425,4.53,4.5, -     ,4.275,N
TG,298689,6.18,6.49, -     ,6.1655,N
TG,374872,7.1,7.5, -     ,7.125,N
TG,298691,7.4,7.53, -     ,7.1535,N
TG,298693,4.41,4.31, -     ,4.0945,N
TG,628390,6.7,7.1, -     ,6.745,P
TG,628389,6.87,7.08, -     ,6.726,P
TG,628391,3.34,3.48, -     ,3.306,P
TG,222428,16.83,18.72, -     ,17.784,N
TG,540717,1.35,1.44, -     ,1.368,P
TG,639164,1.85,1.91, -     ,1.8145,P
TG,172136,33.55,35.37, -     ,33.6015,P
TG,671609,2.61,2.7, -     ,2.565,P
TG,639608,1.51,1.57, -     ,1.4915,P
TG,624622,3.85,3.97, -     ,3.7715,P
TG,571696,13,13.57, -     ,12.8915,N
TG,187750,2.67,2.81, -     ,2.6695,N
TG,187747,4.11,4.41, -     ,4.1895,N
TG,479387,1.44,1.52, -     ,1.444,N
TG,479530,1.63,1.67, -     ,1.5865,N
TG,323470,2.6,2.74, -     ,2.603,N
TG,323473,1.23,0.92, -     ,0.874,N
TG,408003,5.45,5.74, -     ,5.453,N
TG,624775,3.52,3.7, -     ,3.515,P
TG,624774,3.48,3.66, -     ,3.477,P
TG,298698,6.52,6.86, -     ,6.517,N
TG,636827,2.61,2.44, -     ,2.318,N
TG,298711,3.26,3.43, -     ,3.2585,N
TG,694156,12.35,10.2, -     ,9.69,N
TG,39171,12.35,10.2, -     ,9.69,N
TG,310637,8.78,7.75, -     ,7.3625,N
TG,413689,45.8,70, -     ,66.5,N
TG,414074,106.4,200, -     ,190,N
TG,671637,2.97,3.16, -     ,3.002,P
TG,671639,6.17,6.49, -     ,6.1655,P
TG,269069,1.82,1.97, -     ,1.8715,N
TG,489540,1.54,1.62, -     ,1.539,N
TG,489541,0.93,0.98, -     ,0.931,N
TG,666655,13.3,14, -     ,13.3,N
TG,679231,6.65,7, -     ,6.65,N
TG,666654,8.08,8.5, -     ,8.075,N
TG,666653,11.64,12.25, -     ,11.6375,N
TG,646799,5.38,5.7, -     ,5.415,N
TG,168279,5.38,5.7, -     ,5.415,N
TG,612011,17.79,18.63, -     ,17.6985,N
TG,545747,18.42,18.38, -     ,17.461,N
TG,477825,2.31,2.21, -     ,2.0995,N
TG,624773,5.45,5.74, -     ,5.453,N
TG,662889,3.91,4.12, -     ,3.914,N
TG,663983,0.82,0.86, -     ,0.817,N
TG,663984,1.88,1.94, -     ,1.843,P
TG,663985,1.53,1.68, -     ,1.596,P
TG,663986,1.15,1.26, -     ,1.197,N
TG,663987,0.7,0.77, -     ,0.7315,N
TG,663981,0.86,0.91, -     ,0.8645,N
TG,663996,15.93,17.51, -     ,16.6345,N
TG,663995,9.87,9.99, -     ,9.4905,N
TG,663998,2.43,2.63, -     ,2.4985,N
TG,663992,2.02,2.21, -     ,2.0995,P
UG,554523,7.4,8.84, -     ,8.398,Yes
UG,307013,5.22,6.52, -     ,6.194,Yes
UG,380567,27.27,36, -     ,34.2,Yes
UG,475991,1.01,1.1, -     ,1.045,Yes
UG,306220,4.72,5.11, -     ,4.8545,Yes
UG,306222,7.96,8.63, -     ,8.1985,Yes
UG,306225,11.2,11.79, -     ,11.2005,Yes
UG,306226,16.3,17.26, -     ,16.397,Yes
UG,502299,8.65,9.47, -     ,8.9965,Yes
UG,664051,2.37,1.79, -     ,1.7005,Yes
UG,476009,1.17,1.31, -     ,1.2445,Yes
UG,477015,1.23,1.95, -     ,1.8525,Yes
UG,477034,1.9,1.85, -     ,1.7575,Yes
UG,476043,3.31,2.8, -     ,2.66,Yes
UG,405018,3.03,4.29, -     ,4.0755,Yes
UG,405039,3.06,4.5, -     ,4.275,Yes
UG,405069,3.08,4.19, -     ,3.9805,Yes
